1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,fault_detected
0.5659375,0.5996875,0.0709375,0.04875,0.0578125,0.5075,0.5075,0.5759375,0.0553125,0.0621875,0.5634375,0.445,0.0634375,0.579375,0.5709375,0.0575,0.548125,0.669375,0.6790625,0.6790625,1
0.4746875,0.0496875,0.063125,0.4796875,0.0515625,0.0465625,0.2796875,0.0653125,0.04875,0.4415625,0.0509375,0.050625,0.480625,0.0546875,0.50875,0.053125,0.4640625,0.4790625,0.0640625,0.056875,1
0.84625,0.0715625,0.0784375,0.1096875,0.1009375,0.0809375,0.1078125,0.098125,0.7284375,0.82,0.8246875,0.5453125,0.546875,0.8434375,0.053125,0.0625,0.0609375,0.06,0.0559375,0.0534375,1
0.648125,0.629375,0.646875,0.6190625,0.629375,0.6403125,0.6453125,0.640625,0.6575,0.65375,0.385,0.6284375,0.63625,0.695,0.6996875,0.684375,0.68875,0.6784375,0.678125,0.649375,1
0.48625,0.4875,0.483125,0.5078125,0.49375,0.4928125,0.4846875,0.4965625,0.5025,0.5009375,0.4959375,0.4890625,0.483125,0.495625,0.4953125,0.4890625,0.4921875,0.4965625,0.52,0.515625,1
0.815625,0.90875,0.77125,0.7840625,0.7534375,0.799375,0.7725,0.8034375,0.7915625,0.79125,0.7690625,0.813125,0.7809375,0.8071875,0.783125,0.7625,0.758125,0.7340625,0.7690625,0.79,1
0.064375,0.054375,0.0590625,0.515,0.055625,0.070625,0.0490625,0.051875,0.07125,0.0578125,0.0503125,0.0525,0.054375,0.0509375,0.6825,0.063125,0.0640625,0.0603125,0.69875,0.744375,1
0.5115625,0.4959375,0.52,0.504375,0.5159375,0.51625,0.504375,0.505625,0.5040625,0.5003125,0.5115625,0.5040625,0.495,0.4884375,0.501875,0.51625,0.5178125,0.515,0.5203125,0.51875,1
0.43625,0.0565625,0.4578125,0.061875,0.4525,0.0609375,0.0515625,0.4796875,0.45,0.0525,0.0575,0.4490625,0.05625,0.444375,0.0578125,0.0565625,0.354375,0.2778125,0.0678125,0.4546875,1
0.608125,0.6203125,0.644375,0.6446875,0.6375,0.6315625,0.616875,0.611875,0.6,0.630625,0.61375,0.645,0.6396875,0.6603125,0.65625,0.6259375,0.6125,0.5940625,0.62375,0.6271875,1
0.5125,0.510625,0.491875,0.493125,0.4840625,0.5015625,0.4984375,0.4996875,0.496875,0.526875,0.5103125,0.505625,0.4840625,0.4875,0.4896875,0.485625,0.4996875,0.491875,0.505,0.5028125,1
0.6465625,0.663125,0.646875,0.668125,0.66,0.69625,0.0634375,0.0659375,0.5978125,0.660625,0.4515625,0.7059375,0.063125,0.056875,0.5134375,0.41625,0.6534375,0.070625,0.5865625,0.4828125,1
0.96875,0.8978125,0.883125,0.9040625,0.881875,0.8484375,0.7684375,0.7071875,0.7471875,0.730625,0.7259375,0.75375,0.743125,0.750625,0.8103125,0.7803125,0.800625,0.786875,0.741875,0.740625,1
0.5075,0.5109375,0.501875,0.505,0.486875,0.4946875,0.5040625,0.5065625,0.494375,0.4859375,0.5003125,0.4825,0.495,0.4946875,0.48375,0.473125,0.4815625,0.4978125,0.495,0.5059375,1
0.6771875,0.765,0.7559375,0.7459375,0.746875,0.7103125,0.6465625,0.646875,0.645,0.62625,0.634375,0.6528125,0.6484375,0.6353125,0.639375,0.6821875,0.6359375,0.6540625,0.645625,0.6484375,1
0.50125,0.5365625,0.514375,0.5309375,0.548125,0.5440625,0.5634375,0.5559375,0.55625,0.495,0.5465625,0.0521875,0.0934375,0.076875,0.08875,0.0915625,0.0765625,0.0865625,0.085625,0.0821875,1
0.7025,0.7075,0.555,0.6721875,0.6775,0.674375,0.54,0.6778125,0.65625,0.6675,0.675,0.66,0.6646875,0.64375,0.649375,0.510625,0.5659375,0.7,0.71625,0.6940625,1
0.6665625,0.700625,0.658125,0.679375,0.6575,0.6409375,0.6640625,0.685625,0.6596875,0.65875,0.6390625,0.630625,0.639375,0.5896875,0.5671875,0.5746875,0.5684375,0.5459375,0.55875,0.5853125,1
0.4971875,0.4959375,0.4984375,0.498125,0.495625,0.493125,0.493125,0.4928125,0.49,0.5034375,0.48375,0.4903125,0.495,0.5103125,0.4953125,0.48875,0.496875,0.4753125,0.4909375,0.4796875,1
0.0759375,0.0546875,0.0503125,0.06625,0.056875,0.0478125,0.0834375,0.114375,0.6425,0.515625,0.4515625,0.0575,0.0603125,0.0659375,0.0603125,0.0575,0.4303125,0.6525,0.685,0.0553125,1
0.5040625,0.5003125,0.5115625,0.5040625,0.495,0.4884375,0.501875,0.51625,0.5178125,0.515,0.5203125,0.51875,0.533125,0.513125,0.5209375,0.50625,0.5090625,0.520625,0.5459375,0.5253125,1
0.61,0.5925,0.59625,0.6046875,0.594375,0.60625,0.6128125,0.6190625,0.63375,0.6390625,0.645,0.631875,0.623125,0.61,0.6240625,0.608125,0.6203125,0.644375,0.6446875,0.6375,1
0.655625,0.6559375,0.669375,0.6675,0.6421875,0.65875,0.660625,0.683125,0.6678125,0.6821875,0.70375,0.666875,0.7009375,0.6571875,0.679375,0.6921875,0.6971875,0.7165625,0.6875,0.74,1
0.0640625,0.056875,0.48,0.3353125,0.3896875,0.49375,0.0459375,0.0528125,0.055,0.0640625,0.4403125,0.06125,0.074375,0.058125,0.0615625,0.50125,0.5246875,0.04875,0.5440625,0.05875,1
0.7775,0.7621875,0.8,0.8246875,0.8165625,0.8134375,0.8178125,0.9134375,1.013125,0.243125,1.0084375,1.009375,0.0653125,0.055,0.4846875,0.926875,0.8815625,0.765,0.779375,0.7871875,1
0.5628125,0.588125,0.630625,0.5846875,0.7096875,0.71875,0.7309375,0.719375,0.6940625,0.69625,0.691875,0.5984375,0.6053125,0.598125,0.6078125,0.61,0.610625,0.6046875,0.6015625,0.6,1
0.645,0.656875,0.6465625,0.663125,0.646875,0.668125,0.66,0.69625,0.0634375,0.0659375,0.5978125,0.660625,0.4515625,0.7059375,0.063125,0.056875,0.5134375,0.41625,0.6534375,0.070625,1
0.7765625,0.0640625,0.0640625,0.7134375,0.7446875,0.7440625,0.7546875,0.758125,0.7553125,0.751875,0.728125,0.72125,0.7459375,0.7325,0.745,0.7375,0.7425,0.72125,0.7646875,0.756875,1
0.5475,0.9290625,0.069375,0.8315625,0.0625,0.06875,0.0609375,0.759375,0.795625,0.8075,0.8215625,0.7921875,0.05,0.8059375,0.061875,0.739375,0.073125,0.0590625,0.045,0.5284375,1
0.799375,0.65,0.8490625,0.0796875,0.095625,0.0590625,0.0875,0.0828125,0.086875,0.0578125,0.0440625,0.041875,0.04125,0.04125,0.0415625,0.0415625,0.043125,0.0475,0.530625,0.5475,1
0.05875,0.0753125,0.0575,0.505,0.5165625,0.06,0.06,0.0490625,0.059375,0.055,0.471875,0.2890625,0.07125,0.506875,0.053125,0.0603125,0.295625,0.0590625,0.05375,0.504375,1
0.865,0.8703125,0.875625,0.83875,0.831875,0.8071875,0.839375,0.8725,0.8890625,0.913125,0.8178125,0.825625,0.0665625,0.05,0.8165625,0.0503125,0.7490625,0.0709375,0.7990625,0.77375,1
0.5196875,0.5159375,0.51625,0.521875,0.520625,0.5175,0.5209375,0.5165625,0.526875,0.5259375,0.54125,0.528125,0.5090625,0.5321875,0.535,0.5259375,0.525625,0.5328125,0.5278125,0.528125,1
0.61,0.6240625,0.608125,0.6203125,0.644375,0.6446875,0.6375,0.6315625,0.616875,0.611875,0.6,0.630625,0.61375,0.645,0.6396875,0.6603125,0.65625,0.6259375,0.6125,0.5940625,1
0.8428125,0.830625,0.8271875,0.8265625,0.86375,0.8884375,0.8803125,0.835,0.854375,0.9046875,0.87,0.8434375,0.84875,0.8353125,0.7846875,0.8065625,0.83,0.825625,0.8603125,0.7878125,1
0.4875,0.5209375,0.5040625,0.509375,0.5209375,0.4940625,0.4840625,0.4753125,0.475,0.4928125,0.48625,0.503125,0.500625,0.4975,0.5046875,0.49125,0.0521875,0.519375,0.5184375,0.5184375,1
0.4596875,0.450625,0.4484375,0.4690625,0.4721875,0.45375,0.461875,0.459375,0.44125,0.4415625,0.4428125,0.446875,0.461875,0.4759375,0.46375,0.4765625,0.46875,0.4709375,0.478125,0.4590625,1
0.45375,0.461875,0.459375,0.44125,0.4415625,0.4428125,0.446875,0.461875,0.4759375,0.46375,0.4765625,0.46875,0.4709375,0.478125,0.4590625,0.4584375,0.4509375,0.435,0.45125,0.4415625,1
0.51625,0.5178125,0.515,0.5203125,0.51875,0.533125,0.513125,0.5209375,0.50625,0.5090625,0.520625,0.5459375,0.5253125,0.5015625,0.5321875,0.5175,0.518125,0.529375,0.536875,0.5375,1
0.560625,0.581875,0.599375,0.610625,0.5815625,0.57875,0.571875,0.580625,0.57,0.58,0.5840625,0.571875,0.570625,0.5759375,0.5878125,0.5696875,0.5815625,0.57375,0.575,0.636875,1
0.8659375,0.919375,0.8578125,0.86,0.88,0.8128125,0.805625,0.8509375,0.819375,0.8534375,0.869375,0.8359375,0.821875,0.838125,0.0465625,0.8275,0.8371875,0.8046875,0.810625,0.83375,1
0.0690625,0.0475,0.5096875,0.5615625,0.676875,0.0675,0.0746875,0.7,0.065625,0.0675,0.0475,0.063125,0.56625,0.743125,0.579375,0.0625,0.6796875,0.7075,0.053125,0.0709375,1
0.61125,0.6159375,0.0503125,0.0525,0.05,0.566875,0.64,0.053125,0.065625,0.065625,0.6221875,0.394375,0.0475,0.070625,0.4325,0.67125,0.0725,0.05125,0.6040625,0.0553125,1
0.66875,0.559375,0.66,0.6540625,0.6625,0.6778125,0.6565625,0.6328125,0.655,0.644375,0.6628125,0.668125,0.6753125,0.6840625,0.673125,0.6109375,0.4953125,0.7546875,0.72625,0.758125,1
0.670625,0.6584375,0.64,0.6415625,0.6390625,0.646875,0.6284375,0.636875,0.6359375,0.6571875,0.6484375,0.6321875,0.6475,0.04625,0.0615625,0.058125,0.053125,0.0628125,0.60375,0.6209375,1
0.8071875,0.839375,0.8725,0.8890625,0.913125,0.8178125,0.825625,0.0665625,0.05,0.8165625,0.0503125,0.7490625,0.0709375,0.7990625,0.77375,0.78375,0.886875,0.8784375,0.925625,0.89,1
0.6453125,0.65,0.6596875,0.6484375,0.6434375,0.6440625,0.6428125,0.6434375,0.63875,0.654375,0.6296875,0.62,0.6403125,0.643125,0.6340625,0.620625,0.6171875,0.609375,0.610625,0.6071875,1
0.4759375,0.5071875,0.37375,0.5403125,0.501875,0.540625,0.5434375,0.54625,0.544375,0.4815625,0.5653125,0.550625,0.5703125,0.55875,0.5384375,0.5690625,0.5615625,0.5771875,0.4278125,0.565,1
0.8028125,0.7925,0.7696875,0.566875,0.8059375,0.8246875,0.7875,0.8571875,0.8240625,0.823125,0.803125,0.8153125,0.5,0.863125,0.8015625,0.755625,0.46125,0.7746875,0.8178125,0.798125,1
0.4796875,0.45,0.0525,0.0575,0.4490625,0.05625,0.444375,0.0578125,0.0565625,0.354375,0.2778125,0.0678125,0.4546875,0.045625,0.458125,0.06875,0.0559375,0.05875,0.0659375,0.0684375,1
0.05625,0.0571875,0.55625,0.8484375,0.0553125,0.0696875,0.0621875,0.0496875,0.73125,0.064375,0.6903125,0.734375,0.051875,0.049375,0.0509375,0.610625,0.745,0.0525,0.73125,0.048125,1
0.7775,0.78375,0.7390625,0.7459375,0.77375,0.7684375,0.7671875,0.785625,0.769375,0.7621875,0.745625,0.74375,0.7703125,0.786875,0.7303125,0.6053125,0.733125,0.746875,0.741875,0.7621875,1
0.44625,0.46,0.45875,0.443125,0.4575,0.445,0.449375,0.46125,0.4596875,0.450625,0.4484375,0.4690625,0.4721875,0.45375,0.461875,0.459375,0.44125,0.4415625,0.4428125,0.446875,1
0.669375,0.6675,0.6421875,0.65875,0.660625,0.683125,0.6678125,0.6821875,0.70375,0.666875,0.7009375,0.6571875,0.679375,0.6921875,0.6971875,0.7165625,0.6875,0.74,0.8059375,0.788125,1
0.7496875,0.8446875,0.0515625,0.0521875,0.0721875,0.058125,0.6921875,0.73875,0.053125,0.0546875,0.048125,0.0565625,0.05625,0.05625,0.0546875,0.05625,0.0571875,0.55625,0.8484375,0.0553125,1
0.8071875,0.051875,0.0509375,0.77375,0.0815625,0.064375,0.054375,0.0590625,0.515,0.055625,0.070625,0.0490625,0.051875,0.07125,0.0578125,0.0503125,0.0525,0.054375,0.0509375,0.6825,1
0.8153125,0.785625,0.80625,0.7884375,0.756875,0.7809375,0.7534375,0.77375,0.8225,0.821875,0.8671875,0.834375,0.8025,0.819375,0.6025,0.7675,0.7471875,0.55625,0.75875,0.7734375,1
0.0603125,0.5021875,0.8071875,0.051875,0.0509375,0.77375,0.0815625,0.064375,0.054375,0.0590625,0.515,0.055625,0.070625,0.0490625,0.051875,0.07125,0.0578125,0.0503125,0.0525,0.054375,1
0.495625,0.4953125,0.4890625,0.4921875,0.4965625,0.52,0.515625,0.514375,0.5228125,0.5059375,0.5209375,0.506875,0.5128125,0.5075,0.5278125,0.53375,0.5353125,0.5325,0.539375,0.545625,1
0.783125,0.82125,0.8259375,0.048125,0.6346875,0.699375,0.661875,0.655,0.6628125,0.6571875,0.6625,0.69125,0.81,0.79125,0.8003125,0.7759375,0.7875,0.7853125,0.753125,0.4709375,1
0.049375,0.636875,0.051875,0.6590625,0.054375,0.595625,0.088125,0.6025,0.0484375,0.063125,0.075625,0.05875,0.048125,0.0496875,0.433125,0.4040625,0.0746875,0.065625,0.0596875,0.6103125,1
0.7425,0.7440625,0.7628125,0.748125,0.7675,0.779375,0.79875,0.7875,0.7490625,0.755,0.62625,0.6125,0.7875,0.795625,0.8015625,0.7840625,0.781875,0.7775,0.7621875,0.8,1
0.7453125,0.7590625,0.7715625,0.779375,0.808125,0.813125,0.7984375,0.7884375,0.7796875,0.776875,0.7825,0.7984375,0.8003125,0.78125,0.7578125,0.7359375,0.7425,0.7440625,0.7628125,0.748125,1
0.751875,0.7425,0.7671875,0.75375,0.8203125,0.8246875,0.790625,0.779375,0.7803125,0.518125,0.5715625,0.7703125,0.7540625,0.738125,0.7596875,0.82,0.781875,0.644375,0.8296875,0.8028125,1
0.8084375,0.8165625,0.8046875,0.7971875,0.8034375,0.8075,0.8178125,0.825,0.8021875,0.783125,0.7846875,0.7878125,0.8028125,0.7821875,0.7634375,0.7609375,0.7734375,0.805,0.800625,0.82875,1
0.06125,0.5421875,0.055625,0.0609375,0.06125,0.2978125,0.0634375,0.0690625,0.5159375,0.5240625,0.0490625,0.065,0.064375,0.31,0.068125,0.4678125,0.0471875,0.0625,0.0546875,0.45875,1
0.7521875,0.745625,0.7421875,0.7475,0.4734375,0.775625,0.794375,0.76,0.8075,0.8,0.806875,0.7821875,0.7771875,0.9959375,0.9425,0.9959375,0.9171875,0.9409375,0.91625,0.9496875,1
0.0659375,0.535625,0.63,0.075,0.620625,0.0528125,0.059375,0.049375,0.0521875,0.654375,0.643125,0.3709375,0.6253125,0.609375,0.56875,0.4428125,0.6309375,0.058125,0.053125,0.5921875,1
0.5371875,0.374375,0.06125,0.05625,0.0565625,0.3446875,0.069375,0.05625,0.4353125,0.1890625,0.06125,0.054375,0.55875,0.054375,0.5440625,0.0625,0.5509375,0.0665625,0.05,0.5471875,1
0.0746875,0.0809375,0.061875,0.065625,0.1096875,0.0665625,0.7146875,0.07,0.0671875,0.756875,0.048125,0.0678125,0.58625,0.801875,0.0684375,0.05,0.0659375,0.06125,0.5075,0.0621875,1
0.71625,0.6940625,0.6740625,0.685,0.651875,0.66625,0.6603125,0.6896875,0.72,0.715,0.4521875,0.665625,0.6721875,0.6690625,0.613125,0.665,0.6678125,0.6590625,0.6709375,0.655,1
0.5728125,0.046875,0.0465625,0.0534375,0.4840625,0.05625,0.048125,0.08,0.053125,0.5396875,0.5553125,0.5371875,0.5596875,0.5890625,0.601875,0.613125,0.628125,0.615625,0.6215625,0.6271875,1
0.06,0.750625,0.0596875,0.81,0.5409375,0.8475,0.8340625,0.053125,0.0640625,0.0596875,0.7496875,0.8446875,0.0515625,0.0521875,0.0721875,0.058125,0.6921875,0.73875,0.053125,0.0546875,1
0.661875,0.6340625,0.63875,0.6428125,0.6575,0.6421875,0.6553125,0.6590625,0.6465625,0.6671875,0.678125,0.6971875,0.713125,0.85,0.73125,0.6540625,0.6415625,0.6221875,0.6184375,0.6146875,1
0.0625,0.666875,0.739375,0.7290625,0.7396875,0.74375,0.769375,0.751875,0.7540625,0.771875,0.78625,0.784375,0.4640625,0.774375,0.77,0.784375,0.78,0.7790625,0.7625,0.765,1
0.7690625,0.79,0.7703125,0.7590625,0.8015625,0.769375,0.788125,0.7846875,0.7975,0.806875,0.7775,0.78375,0.7390625,0.7459375,0.77375,0.7684375,0.7671875,0.785625,0.769375,0.7621875,1
0.056875,0.0521875,0.7625,0.0525,0.05625,0.05375,0.815,0.7921875,0.0565625,0.7328125,0.8053125,0.81,0.81125,0.7578125,0.755625,0.765,0.7775,0.08125,0.664375,0.5828125,1
0.6528125,0.7846875,0.053125,0.69625,0.7496875,0.0465625,0.0525,0.9465625,0.0525,0.08625,0.7778125,0.0540625,0.070625,0.498125,0.6140625,0.0640625,0.0575,0.084375,0.05,0.06125,1
0.4928125,0.49,0.5034375,0.48375,0.4903125,0.495,0.5103125,0.4953125,0.48875,0.496875,0.4753125,0.4909375,0.4796875,0.494375,0.49,0.4921875,0.4971875,0.49625,0.4959375,0.505625,1
0.5159375,0.546875,0.5315625,0.5234375,0.500625,0.49625,0.5096875,0.5090625,0.06875,0.4746875,0.488125,0.505,0.051875,0.4921875,0.4978125,0.4965625,0.49125,0.045,0.504375,0.520625,1
0.02875,0.0359375,0.035,0.03875,0.034375,0.9184375,0.873125,0.8878125,0.8090625,0.033125,0.7809375,0.77875,0.0578125,0.80625,0.038125,0.7928125,0.0390625,0.775,0.82375,0.04,1
0.0546875,0.0546875,0.056875,0.056875,0.0709375,0.0684375,0.71,0.0815625,0.62875,0.6828125,0.0671875,0.075,0.715625,0.06125,0.5815625,0.0678125,0.06125,0.058125,0.7521875,0.0503125,1
0.05125,0.588125,0.625625,0.6190625,0.623125,0.6334375,0.648125,0.64,0.6496875,0.6453125,0.65,0.6596875,0.6484375,0.6434375,0.6440625,0.6428125,0.6434375,0.63875,0.654375,0.6296875,1
0.5234375,0.529375,0.5171875,0.5053125,0.5090625,0.514375,0.5003125,0.520625,0.5109375,0.5084375,0.506875,0.51125,0.4996875,0.5175,0.5234375,0.5096875,0.5184375,0.5140625,0.5359375,0.5365625,1
0.6509375,0.69625,0.7665625,0.769375,0.791875,0.055625,0.50625,0.5034375,0.7396875,0.0496875,0.05125,0.4171875,0.548125,0.05,0.049375,0.4609375,0.679375,0.0475,0.053125,0.070625,1
0.7690625,0.7659375,0.774375,0.7459375,0.735625,0.7421875,0.79,0.7421875,0.6928125,0.696875,0.6734375,0.6553125,0.6453125,0.6571875,0.6428125,0.649375,0.6690625,0.6659375,0.646875,0.6525,1
0.6196875,0.6371875,0.0746875,0.0809375,0.061875,0.065625,0.1096875,0.0665625,0.7146875,0.07,0.0671875,0.756875,0.048125,0.0678125,0.58625,0.801875,0.0684375,0.05,0.0659375,0.06125,1
0.57375,0.575,0.636875,0.650625,0.6959375,0.6884375,0.6878125,0.6759375,0.633125,0.6490625,0.6809375,0.66125,0.683125,0.6840625,0.6475,0.66125,0.6571875,0.548125,0.5509375,0.5646875,1
0.051875,0.07125,0.0578125,0.0503125,0.0525,0.054375,0.0509375,0.6825,0.063125,0.0640625,0.0603125,0.69875,0.744375,0.0565625,0.0684375,0.7390625,0.0553125,0.0615625,0.755,0.0709375,1
0.535625,0.0471875,0.0540625,0.05,0.06375,0.0640625,0.5978125,0.04125,0.0446875,0.6753125,0.4990625,0.7146875,0.5996875,0.069375,0.065625,0.0571875,0.4096875,0.6725,0.04875,0.049375,1
0.055625,0.3534375,0.4365625,0.0696875,0.395625,0.4378125,0.0453125,0.3934375,0.4321875,0.055,0.055,0.0828125,0.470625,0.4921875,0.0771875,0.05,0.4709375,0.33125,0.0534375,0.5021875,1
0.0909375,0.0596875,0.058125,0.07875,0.718125,0.753125,0.77125,0.8178125,0.8234375,0.81125,0.78625,0.0459375,0.62125,0.6009375,0.0509375,0.0590625,0.7659375,0.803125,0.8153125,0.050625,1
0.505,0.7765625,0.7765625,0.0640625,0.0640625,0.7134375,0.7446875,0.7440625,0.7546875,0.758125,0.7553125,0.751875,0.728125,0.72125,0.7459375,0.7325,0.745,0.7375,0.7425,0.72125,1
0.5209375,0.50625,0.5090625,0.520625,0.5459375,0.5253125,0.5015625,0.5321875,0.5175,0.518125,0.529375,0.536875,0.5375,0.5165625,0.5209375,0.520625,0.5134375,0.5415625,0.5225,0.5178125,1
0.925625,0.8803125,0.853125,0.905625,0.8203125,0.8515625,0.8428125,0.830625,0.8271875,0.8265625,0.86375,0.8884375,0.8803125,0.835,0.854375,0.9046875,0.87,0.8434375,0.84875,0.8353125,1
0.0365625,0.031875,0.0371875,0.0340625,0.0325,0.03375,0.03375,0.0290625,0.0284375,0.0325,0.0384375,0.036875,0.0296875,0.0378125,0.1178125,0.1303125,0.140625,0.16625,0.15125,0.176875,1
0.57875,0.571875,0.580625,0.57,0.58,0.5840625,0.571875,0.570625,0.5759375,0.5878125,0.5696875,0.5815625,0.57375,0.575,0.636875,0.650625,0.6959375,0.6884375,0.6878125,0.6759375,1
0.6021875,0.580625,0.5703125,0.0503125,0.069375,0.560625,0.56,0.549375,0.585,0.0546875,0.0584375,0.585,0.0503125,0.05,0.5659375,0.5996875,0.0709375,0.04875,0.0578125,0.5075,1
0.74,0.8059375,0.788125,0.77875,0.80125,0.6746875,0.67625,0.6521875,0.66,0.6284375,0.641875,0.6478125,0.6509375,0.6409375,0.6303125,0.6590625,0.6421875,0.6521875,0.6634375,0.6490625,1
0.0509375,0.0509375,0.6603125,0.6603125,0.11,0.0690625,0.78,0.0640625,0.063125,0.0540625,0.8053125,0.065,0.05,0.705,0.0540625,0.0621875,0.0559375,0.7603125,0.05625,0.0521875,1
0.029375,0.0284375,0.0334375,0.0321875,0.0296875,0.0325,0.0284375,0.0259375,0.03125,0.02875,0.0328125,0.0334375,0.03125,0.030625,0.03,0.02875,0.0365625,0.035,0.03625,0.0534375,1
0.68125,0.680625,0.6725,0.665625,0.6671875,0.6846875,0.6778125,0.6884375,0.670625,0.6634375,0.6734375,0.680625,0.6525,0.6678125,0.675625,0.6771875,0.765,0.7559375,0.7459375,0.746875,1
0.654375,0.649375,0.65625,0.636875,0.6575,0.663125,0.6684375,0.6728125,0.6603125,0.6428125,0.6640625,0.6459375,0.6359375,0.64875,0.64375,0.645625,0.6475,0.63375,0.636875,0.6290625,1
0.6340625,0.6571875,0.6521875,0.6578125,0.664375,0.6484375,0.4128125,0.629375,0.6103125,0.6184375,0.6103125,0.60375,0.6259375,0.6103125,0.534375,0.645625,0.6296875,0.6328125,0.5196875,0.641875,1
0.919375,0.8578125,0.86,0.88,0.8128125,0.805625,0.8509375,0.819375,0.8534375,0.869375,0.8359375,0.821875,0.838125,0.0465625,0.8275,0.8371875,0.8046875,0.810625,0.83375,0.78,1
0.674375,0.6615625,0.661875,0.651875,0.648125,0.6546875,0.66,0.6996875,0.694375,0.6925,0.6721875,0.6778125,0.675625,0.6475,0.6575,0.68125,0.6775,0.689375,0.8596875,0.8240625,1
0.541875,0.52625,0.5440625,0.54375,0.5453125,0.5409375,0.4771875,0.474375,0.4928125,0.479375,0.4578125,0.4634375,0.4696875,0.4725,0.474375,0.4825,0.480625,0.4790625,0.4878125,0.4740625,1
0.7928125,0.0390625,0.775,0.82375,0.04,0.7634375,0.8,0.796875,0.0421875,0.865,0.8703125,0.875625,0.83875,0.831875,0.8071875,0.839375,0.8725,0.8890625,0.913125,0.8178125,1
0.6634375,0.6490625,0.6540625,0.6234375,0.658125,0.684375,0.6878125,0.6984375,0.691875,0.7084375,0.8259375,0.8596875,0.813125,0.761875,0.7553125,0.746875,0.7640625,0.7253125,0.7515625,0.704375,1
0.6359375,0.640625,0.6175,0.6215625,0.6078125,0.6196875,0.6025,0.6134375,0.6278125,0.6371875,0.6115625,0.62125,0.6321875,0.644375,0.6215625,0.661875,0.6340625,0.63875,0.6428125,0.6575,1
0.78875,0.74875,0.763125,0.755,0.7240625,0.7353125,0.7890625,0.775625,0.774375,0.7675,0.76875,0.7634375,0.7890625,0.73125,0.701875,0.6978125,0.6940625,0.7821875,0.7609375,0.730625,1
0.60125,0.6165625,0.5765625,0.5715625,0.0496875,0.57,0.0615625,0.53875,0.440625,0.58625,0.595625,0.6175,0.599375,0.5565625,0.5803125,0.5671875,0.0446875,0.0534375,0.4853125,0.0471875,1
0.428125,0.06375,0.06375,0.393125,0.0578125,0.07625,0.0725,0.055,0.365,0.06125,0.4075,0.0553125,0.0534375,0.0609375,0.3321875,0.0715625,0.2859375,0.0553125,0.061875,0.0525,1
0.77875,0.7634375,0.7815625,0.773125,0.7846875,0.78375,0.755,0.7825,0.783125,0.8009375,0.7890625,0.769375,0.788125,0.805625,0.8309375,0.8478125,0.9475,0.9775,1.040625,1.04625,1
0.474375,0.4790625,0.4753125,0.49375,0.081875,0.0778125,0.064375,0.0790625,0.0909375,0.071875,0.07625,0.08875,0.081875,0.073125,0.0859375,0.4134375,0.05375,0.0621875,0.065,0.0696875,1
0.5171875,0.059375,0.539375,0.0571875,0.0896875,0.514375,0.05875,0.493125,0.471875,0.0496875,0.0684375,0.3784375,0.5225,0.5084375,0.52375,0.5159375,0.535,0.518125,0.5253125,0.5203125,1
0.505,0.5,0.495625,0.503125,0.495,0.50125,0.4803125,0.48625,0.5078125,0.515625,0.510625,0.5271875,0.528125,0.5365625,0.5234375,0.525625,0.5034375,0.518125,0.513125,0.50375,1
0.6375,0.64,0.630625,0.6484375,0.63625,0.6509375,0.6871875,0.671875,0.678125,0.69375,0.681875,0.668125,0.669375,0.634375,0.6496875,0.6434375,0.634375,0.6359375,0.640625,0.6175,1
0.8915625,0.9021875,0.0484375,0.0534375,0.0496875,0.4896875,0.854375,0.8334375,0.0525,0.0465625,0.0690625,0.82375,0.8328125,0.8471875,0.05375,0.875,0.8809375,0.9040625,0.9421875,0.8796875,1
0.75,0.755,0.7303125,0.7303125,0.7015625,0.625,0.633125,0.613125,0.518125,0.5984375,0.6146875,0.6178125,0.618125,0.6225,0.63125,0.5171875,0.7971875,0.75,0.7275,0.7265625,1
0.670625,0.6653125,0.66875,0.559375,0.66,0.6540625,0.6625,0.6778125,0.6565625,0.6328125,0.655,0.644375,0.6628125,0.668125,0.6753125,0.6840625,0.673125,0.6109375,0.4953125,0.7546875,1
0.79125,0.8003125,0.7759375,0.7875,0.7853125,0.753125,0.4709375,0.7615625,0.7521875,0.6540625,0.6425,0.6184375,0.6234375,0.6275,0.621875,0.603125,0.609375,0.3978125,0.615625,0.583125,1
0.67375,0.0715625,0.6525,0.6075,0.633125,0.5778125,0.621875,0.6371875,0.6325,0.6509375,0.6315625,0.055625,0.0703125,0.0684375,0.0575,0.598125,0.0528125,0.0596875,0.0759375,0.0546875,1
0.97,0.995,0.95375,0.935,0.96875,0.8978125,0.883125,0.9040625,0.881875,0.8484375,0.7684375,0.7071875,0.7471875,0.730625,0.7259375,0.75375,0.743125,0.750625,0.8103125,0.7803125,1
0.053125,0.0625,0.0609375,0.06,0.0559375,0.0534375,0.0915625,0.5615625,0.585,0.579375,0.5940625,0.6071875,0.6125,0.0621875,0.5884375,0.43,0.0553125,0.05375,0.4678125,0.47125,1
0.0575,0.0525,0.0625,0.3284375,0.5753125,0.0553125,0.046875,0.0665625,0.550625,0.0596875,0.0553125,0.4296875,0.0696875,0.65,0.67375,0.0715625,0.6525,0.6075,0.633125,0.5778125,1
